1.13779 1.08141 1.03787 1.00794 0.992409 0.992044 1.00331 1.02104 1.04554 1.07712 1.11609 1.16277 1.21746 1.23168 1.16123 1.11059 1.07833 1.06303 1.06324 1.07755 1.10452 1.13946 1.17425 1.20781 1.23931 1.26792 1.29281 1.31315 1.28094 1.12674 1.01948 0.955601 0.931562 0.943811 0.988799 1.0583 1.12806 1.1909 1.24188 1.27609 1.28861 1.2745 1.25803 1.23825 1.21422 1.18628 1.1548 1.12013 1.08262 1.04261 1.00047 0.956547 0.911191 0.864756 0.817616 0.770169 0.722225 0.673487 0.623652 0.572423 0.519497 0.464577 0.407361 0.347551 0.284845 0.218944 0.149548 0.0121198 -0.0933699 -0.137755 -0.134815 -0.0983269 -0.0420705 0.00940662 -0.00717266 -0.109233 -0.307618 -0.613172 -0.974845 -1.12179 -1.24705 -1.35235 -1.43941 -1.50995 -1.56712 -1.62265 -1.68264 -1.75174 -1.83464 -1.93599 -2.40737 -2.59218 -2.64802 -2.60162 -2.47971 -2.33697 -2.38051 -2.6702 -3.23383 -4.09922 
1.10594 1.05661 1.01919 0.994471 0.983222 0.986219 1.00295 1.0274 1.05897 1.09797 1.14471 1.19951 1.26267 1.33453 1.35627 1.2858 1.23582 1.20491 1.19163 1.19456 1.21226 1.24239 1.27405 1.3038 1.33082 1.35427 1.37333 1.38715 1.30823 1.15422 1.04553 0.978631 0.949961 0.955972 0.993115 1.05731 1.13042 1.20133 1.26512 1.31686 1.35163 1.36451 1.35118 1.33259 1.30927 1.28156 1.24982 1.2144 1.17565 1.13392 1.08958 1.04296 0.994423 0.944322 0.893048 0.841044 0.788116 0.733964 0.678289 0.62079 0.561167 0.499121 0.434352 0.366559 0.295443 0.220704 0.00229604 -0.111388 -0.162814 -0.165763 -0.134011 -0.0813372 -0.0217187 -0.00124412 -0.0551459 -0.194268 -0.429453 -0.771546 -1.12757 -1.27507 -1.40027 -1.50491 -1.5907 -1.65936 -1.71959 -1.78433 -1.85831 -1.94619 -2.05265 -2.40083 -2.61317 -2.69277 -2.66637 -2.56069 -2.40245 -2.29182 -2.39397 -2.73989 -3.35737 -4.27423 
1.07304 1.03075 0.99946 0.979945 0.97298 0.979339 0.999712 1.02996 1.06767 1.11316 1.16675 1.22874 1.29946 1.37922 1.46832 1.49675 1.42636 1.37714 1.34767 1.33651 1.34225 1.36345 1.39146 1.41691 1.43894 1.45674 1.46946 1.47627 1.35168 1.19708 1.0862 1.01549 0.981411 0.980407 1.00893 1.06342 1.13456 1.20836 1.27977 1.34385 1.39568 1.43035 1.44293 1.42973 1.40701 1.37942 1.34731 1.31103 1.27094 1.22738 1.18072 1.13131 1.07948 1.02561 0.970101 0.913443 0.855433 0.795771 0.734157 0.670292 0.603874 0.534606 0.462185 0.386314 0.30669 0.00876333 -0.113907 -0.173168 -0.182798 -0.156576 -0.108279 -0.0516856 -0.00880475 -0.0255659 -0.116442 -0.292277 -0.563915 -0.942198 -1.28641 -1.43414 -1.55897 -1.66263 -1.74684 -1.81454 -1.88292 -1.96065 -2.05239 -2.16282 -2.38286 -2.62113 -2.72291 -2.71492 -2.62389 -2.47653 -2.30237 -2.24954 -2.4103 -2.81245 -3.48378 -4.4521 
1.04008 1.00484 0.979675 0.965366 0.962684 0.972405 0.995305 1.03023 1.07316 1.12423 1.18374 1.25201 1.32936 1.41609 1.51253 1.61898 1.65326 1.58304 1.53467 1.50673 1.4978 1.50644 1.52847 1.54911 1.56566 1.5773 1.58318 1.58248 1.41361 1.25763 1.14378 1.06849 1.02822 1.01943 1.03855 1.08204 1.14515 1.21665 1.29049 1.36172 1.42543 1.4767 1.51061 1.52222 1.50721 1.47963 1.44704 1.4098 1.36826 1.32277 1.27369 1.22136 1.16615 1.1084 1.04855 0.987141 0.923951 0.858682 0.791033 0.720703 0.647394 0.570805 0.490637 0.406588 0.0331078 -0.0993431 -0.167232 -0.184336 -0.164435 -0.121308 -0.0687318 -0.020748 -0.0113865 -0.0650354 -0.192538 -0.404738 -0.71248 -1.12661 -1.45284 -1.60049 -1.72463 -1.827 -1.9093 -1.98075 -2.06111 -2.15559 -2.26888 -2.3587 -2.62133 -2.74369 -2.75252 -2.67454 -2.53647 -2.36503 -2.20875 -2.21692 -2.43628 -2.89466 -3.61984 -4.63963 
1.00806 0.979874 0.960838 0.951734 0.953336 0.966419 0.991759 1.02975 1.07698 1.1327 1.19721 1.27084 1.35389 1.44668 1.54953 1.66274 1.78663 1.82592 1.75596 1.70854 1.68224 1.67562 1.68707 1.7024 1.71296 1.71793 1.71647 1.70776 1.49632 1.3382 1.22059 1.13995 1.09271 1.07534 1.08428 1.11598 1.16687 1.23089 1.30196 1.37515 1.44556 1.50824 1.55829 1.59077 1.60077 1.58196 1.54879 1.51048 1.46738 1.41985 1.36824 1.3129 1.25419 1.19245 1.12817 1.06191 0.993445 0.922471 0.848689 0.771799 0.6915 0.607494 0.51948 0.0769162 -0.0661086 -0.143418 -0.16879 -0.156004 -0.118839 -0.0710727 -0.0264837 -0.00350103 -0.0309404 -0.121129 -0.28491 -0.533128 -0.876625 -1.32625 -1.62836 -1.77561 -1.89875 -1.9995 -2.08021 -2.16206 -2.25817 -2.37318 -2.51179 -2.61899 -2.76035 -2.78441 -2.7179 -2.58752 -2.42002 -2.24211 -2.13156 -2.20072 -2.47869 -2.99329 -3.77232 -4.84359 
0.978002 0.956859 0.943951 0.940052 0.945938 0.962383 0.990164 1.03005 1.08066 1.1401 1.20869 1.28675 1.37458 1.47251 1.58084 1.69989 1.82996 1.97139 2.01485 1.94525 1.89888 1.87431 1.87011 1.87874 1.88281 1.88062 1.87132 1.80563 1.60213 1.44108 1.31894 1.23216 1.17718 1.15046 1.14844 1.16758 1.20433 1.25573 1.31885 1.38883 1.46073 1.52965 1.59064 1.6388 1.6692 1.67692 1.65233 1.61285 1.56809 1.51841 1.46416 1.4057 1.34338 1.27755 1.20873 1.13753 1.06369 0.986914 0.906901 0.823353 0.735968 0.644446 0.141773 -0.0126175 -0.10014 -0.134574 -0.129696 -0.0992862 -0.0571224 -0.0169835 0.00719685 -0.005051 -0.0689433 -0.195324 -0.395035 -0.678922 -1.05783 -1.54259 -1.81444 -1.96098 -2.0828 -2.18162 -2.26588 -2.36248 -2.47811 -2.61743 -2.61939 -2.77815 -2.81585 -2.75921 -2.63495 -2.46979 -2.29046 -2.12606 -2.07758 -2.20772 -2.54431 -3.11514 -3.94802 -5.07075 
0.950891 0.936797 0.930015 0.931321 0.941491 0.961298 0.991519 1.03293 1.08572 1.14796 1.21971 1.30127 1.39297 1.4951 1.60799 1.73196 1.8673 2.01434 2.1734 2.22019 2.15105 2.10582 2.08307 2.08011 2.0772 2.06734 2.04971 1.93894 1.73334 1.56859 1.44114 1.34744 1.28394 1.24709 1.23334 1.239 1.26072 1.29698 1.34638 1.40741 1.47563 1.54558 1.61235 1.671 1.71661 1.74427 1.74904 1.71667 1.67014 1.6182 1.56122 1.49953 1.43349 1.36346 1.29002 1.21377 1.13446 1.05178 0.965443 0.875139 0.78057 0.229265 0.0627156 -0.0358137 -0.0801011 -0.0839247 -0.0610632 -0.0252953 0.00960071 0.0298462 0.0217398 -0.0268744 -0.126872 -0.289095 -0.524389 -0.843597 -1.25756 -1.77713 -2.01259 -2.15809 -2.27827 -2.37493 -2.4709 -2.58601 -2.72494 -2.62776 -2.80234 -2.85209 -2.80373 -2.68399 -2.51958 -2.33724 -2.16369 -2.03871 -2.05359 -2.24472 -2.63992 -3.26698 -4.15371 -5.32791 
0.927733 0.920687 0.920033 0.926544 0.940997 0.964167 0.996828 1.03976 1.09369 1.15781 1.23179 1.31594 1.41057 1.51599 1.63252 1.76047 1.90016 2.0519 2.216 2.39278 2.44206 2.37347 2.32948 2.30866 2.29811 2.28008 2.25361 2.10074 1.89227 1.72304 1.5895 1.48811 1.41531 1.36755 1.34082 1.33148 1.33806 1.35917 1.39341 1.43941 1.49576 1.56074 1.62808 1.69203 1.74767 1.79008 1.81433 1.8155 1.77332 1.71902 1.65918 1.59416 1.5243 1.44996 1.37179 1.29041 1.20553 1.11685 1.02409 0.926933 0.340979 0.161477 0.0511483 -0.00378593 -0.0171038 -0.00258386 0.0259953 0.0548552 0.0693243 0.0581246 0.0141845 -0.070448 -0.206202 -0.403921 -0.67445 -1.02863 -1.47731 -2.03132 -2.22428 -2.36843 -2.48665 -2.5858 -2.69927 -2.83667 -2.64935 -2.83816 -2.89837 -2.85671 -2.73989 -2.57465 -2.38771 -2.20579 -2.05561 -1.98812 -2.06637 -2.3185 -2.7723 -3.45559 -4.39617 -5.62184 
0.90953 0.909533 0.915005 0.926722 0.945458 0.97199 1.00709 1.05154 1.10611 1.17118 1.24647 1.33228 1.42892 1.5367 1.65595 1.78697 1.93008 2.08559 2.25381 2.43506 2.62966 2.68059 2.61265 2.56999 2.54751 2.52082 2.485 2.29335 2.08123 1.90674 1.76633 1.65646 1.57358 1.51309 1.47131 1.44684 1.43829 1.44426 1.46337 1.49424 1.53545 1.58564 1.6434 1.70657 1.76705 1.81902 1.85756 1.87775 1.87466 1.82063 1.75783 1.68937 1.61558 1.53683 1.45384 1.36721 1.27667 1.1819 1.08262 0.478502 0.285253 0.162332 0.0959575 0.0723523 0.0777377 0.0982831 0.116508 0.121123 0.105099 0.0614006 -0.0170027 -0.137248 -0.308411 -0.541277 -0.846692 -1.2355 -1.71854 -2.28026 -2.451 -2.59349 -2.70943 -2.82025 -2.955 -3.11846 -2.89086 -2.95995 -2.92339 -2.80791 -2.64025 -2.44711 -2.25524 -2.09134 -1.98315 -1.98108 -2.1227 -2.43582 -2.94823 -3.68775 -4.68218 -5.95932 
0.897284 0.904335 0.915934 0.932856 0.955876 0.98577 1.02331 1.06928 1.12445 1.18958 1.26526 1.35181 1.44954 1.55877 1.67981 1.81298 1.95858 2.11694 2.28836 2.47316 2.67166 2.88416 2.93591 2.86872 2.8274 2.79153 2.74587 2.51907 2.30252 2.12199 1.97394 1.85481 1.75912 1.68352 1.62662 1.58703 1.56336 1.55422 1.55822 1.57396 1.60006 1.63513 1.67777 1.7266 1.78023 1.83578 1.88342 1.91744 1.9329 1.9228 1.85694 1.78493 1.70711 1.62383 1.53592 1.44397 1.34766 1.2467 0.643417 0.435631 0.299323 0.220716 0.18603 0.180731 0.184058 0.185875 0.179149 0.156848 0.11194 0.0373922 -0.0738271 -0.228752 -0.434975 -0.702641 -1.04259 -1.46568 -1.98273 -2.52488 -2.69425 -2.83475 -2.95131 -3.08229 -3.2421 -2.9657 -3.04206 -3.00902 -2.8933 -2.72162 -2.5207 -2.31728 -2.13807 -2.0098 -1.96069 -2.02437 -2.22936 -2.60347 -3.17449 -3.97024 -5.01852 -6.34713 
0.891996 0.906096 0.923822 0.945949 0.973253 1.00651 1.04649 1.09398 1.14974 1.21479 1.29011 1.37632 1.474 1.58371 1.70562 1.84001 1.98719 2.14747 2.32117 2.5086 2.71008 2.92592 3.15643 3.20814 3.1418 3.0942 3.03819 2.78022 2.55845 2.37111 2.21447 2.0822 1.97141 1.88071 1.80871 1.75403 1.71525 1.69101 1.67991 1.68055 1.69155 1.71152 1.73906 1.77279 1.81131 1.85324 1.89718 1.93923 1.96806 1.97814 1.95628 1.88061 1.79865 1.71074 1.61783 1.52044 1.41827 0.837312 0.614195 0.463708 0.372074 0.322694 0.292508 0.272911 0.256869 0.237351 0.207323 0.159755 0.0876123 -0.0161359 -0.158522 -0.346581 -0.587371 -0.889488 -1.26363 -1.72064 -2.27137 -2.78782 -2.95549 -3.0937 -3.22092 -3.37594 -3.06792 -3.14997 -3.11886 -3.00129 -2.82401 -2.61372 -2.39717 -2.20106 -2.05212 -1.97748 -1.99535 -2.12478 -2.39314 -2.82824 -3.45787 -4.30984 -5.41197 -6.79205 
0.894669 0.915817 0.93967 0.967002 0.99859 1.03521 1.07763 1.12664 1.18309 1.2486 1.32399 1.40986 1.50681 1.61545 1.73638 1.87019 2.01749 2.17872 2.35378 2.54292 2.74645 2.9647 3.19797 3.44658 3.49743 3.43081 3.36395 3.0791 2.85135 2.65586 2.48564 2.33828 2.21241 2.10663 2.01954 1.94977 1.89591 1.85659 1.8304 1.81596 1.81187 1.81675 1.82921 1.84785 1.87129 1.89813 1.92699 1.95647 1.98518 2.0078 2.01184 1.97619 1.88998 1.79734 1.69933 1.59641 1.06177 0.822531 0.657073 0.544706 0.462393 0.402767 0.358794 0.323444 0.289682 0.250477 0.198797 0.127609 0.0298809 -0.101419 -0.273324 -0.492867 -0.767078 -1.1033 -1.51128 -2.00187 -2.58592 -3.07058 -3.23624 -3.37323 -3.52236 -3.20277 -3.28893 -3.25815 -3.13715 -2.95267 -2.73143 -2.50014 -2.28555 -2.11734 -2.02115 -2.00933 -2.09383 -2.28908 -2.62081 -3.11689 -3.80514 -4.71334 -5.86932 -7.30086 
0.906304 0.9345 0.96448 0.997017 1.03289 1.07287 1.11773 1.16826 1.22591 1.29243 1.36843 1.45453 1.5513 1.65937 1.77932 1.91176 2.05729 2.21652 2.39003 2.57844 2.78234 3.00203 3.23714 3.48793 3.75474 3.80388 3.68731 3.41803 3.18229 2.97273 2.78744 2.62501 2.48407 2.36322 2.26107 2.17622 2.1073 2.05291 2.01165 1.98214 1.96298 1.9528 1.95018 1.95376 1.96213 1.9739 1.98769 2.0021 2.01574 2.02722 2.03516 2.03235 1.98087 1.8834 1.78019 1.31839 1.06217 0.867299 0.714245 0.595975 0.505457 0.435659 0.379548 0.330093 0.28026 0.223017 0.151333 0.0581749 -0.0634898 -0.220693 -0.420467 -0.669847 -0.97586 -1.34554 -1.78702 -2.31084 -2.92786 -3.37463 -3.53797 -3.68372 -3.85965 -3.46417 -3.43214 -3.30612 -3.11286 -2.87907 -2.63147 -2.4004 -2.22005 -2.10411 -2.06455 -2.11335 -2.26246 -2.52405 -2.91915 -3.47622 -4.22307 -5.18751 -6.39734 -7.88035 
