2.09369 2.5752 3.01808 3.42235 3.78799 4.11501 4.40342 4.6532 4.86436 5.03691 5.17083 5.26613 5.32281 5.34088 5.32032 5.26114 5.16334 5.02692 4.85188 4.63822 4.38594 4.09504 3.76552 3.39738 2.99062 2.54524 2.06124 1.53861 0.977371 0.377508 -0.260973 -0.938078 -1.6538 -2.40814 -3.20111 -4.03269 -4.90289 -5.81172 -6.75917 -7.74523 -8.76992 -9.83322 -10.9352 -12.0757 -13.2549 -14.4727 -15.7291 -17.0241 -18.3577 -19.73 
2.19306 2.68479 3.13677 3.54899 3.92145 4.25416 4.54711 4.8003 5.01374 5.18742 5.32135 5.41552 5.46993 5.48459 5.45949 5.39464 5.29002 5.14566 4.96153 4.73765 4.47402 4.17063 3.82748 3.44458 3.02192 2.5595 2.05733 1.5154 0.933714 0.312273 -0.348925 -1.04988 -1.79059 -2.57105 -3.39127 -4.25125 -5.15099 -6.09048 -7.06973 -8.08873 -9.14748 -10.246 -11.3843 -12.5623 -13.7801 -15.0376 -16.3349 -17.672 -19.0488 -20.4653 
2.29827 2.8 3.26085 3.6808 4.05985 4.39802 4.69529 4.95167 5.16716 5.34176 5.47546 5.56827 5.62019 5.63122 5.60136 5.5306 5.41896 5.26642 5.07298 4.83866 4.56344 4.24734 3.89034 3.49244 3.05366 2.57398 2.05342 1.49195 0.889603 0.246357 -0.437777 -1.16281 -1.92873 -2.73554 -3.58324 -4.47184 -5.40133 -6.37171 -7.38298 -8.43515 -9.52821 -10.6622 -11.837 -13.0527 -14.3094 -15.6069 -16.9453 -18.3246 -19.7448 -21.2059 
2.40949 2.921 3.39049 3.81794 4.20337 4.54676 4.84813 5.10748 5.32479 5.50008 5.63333 5.72457 5.77377 5.78094 5.74609 5.66921 5.5503 5.38936 5.1864 4.9414 4.65438 4.32533 3.95426 3.54115 3.08602 2.58886 2.04967 1.46845 0.845205 0.179934 -0.527367 -1.2767 -2.06805 -2.90144 -3.77685 -4.69429 -5.65376 -6.65525 -7.69878 -8.78433 -9.91191 -11.0815 -12.2931 -13.5468 -14.8425 -16.1802 -17.56 -18.9818 -20.4456 -21.9514 
2.52689 3.04796 3.52585 3.96059 4.35216 4.70056 5.00581 5.26788 5.4868 5.66255 5.79514 5.88456 5.93082 5.93392 5.89385 5.81062 5.68422 5.51466 5.30194 5.04605 4.747 4.40478 4.0194 3.59086 3.11915 2.60428 2.04625 1.44505 0.800688 0.113165 -0.617527 -1.39138 -2.2084 -3.06858 -3.97192 -4.91843 -5.9081 -6.94094 -8.01694 -9.1361 -10.2984 -11.5039 -12.7526 -14.0444 -15.3794 -16.7575 -18.1788 -19.6433 -21.151 -22.7018 
2.65064 3.18103 3.66712 4.1089 4.50639 4.85958 5.16847 5.43306 5.65335 5.82934 5.96104 6.04843 6.09152 6.09031 6.0448 5.955 5.82089 5.64248 5.41977 5.15277 4.84146 4.48586 4.08595 3.64174 3.15324 2.62043 2.04333 1.42192 0.756222 0.046217 -0.708084 -1.50669 -2.34959 -3.23679 -4.16829 -5.1441 -6.1642 -7.22861 -8.3373 -9.4903 -10.6876 -11.9292 -13.2151 -14.5453 -15.9198 -17.3386 -18.8017 -20.3091 -21.8608 -23.4568 
2.78089 3.32038 3.81444 4.26306 4.66624 5.02399 5.3363 5.60318 5.82462 6.00063 6.1312 6.21633 6.25603 6.25029 6.19912 6.10251 5.96047 5.77299 5.54008 5.26172 4.93794 4.56872 4.15406 3.69397 3.18844 2.63747 2.04107 1.39924 0.711967 -0.0207386 -0.798882 -1.62246 -2.49147 -3.40592 -4.36581 -5.37113 -6.42188 -7.51808 -8.6597 -9.84676 -11.0793 -12.3572 -13.6806 -15.0494 -16.4636 -17.9233 -19.4284 -20.979 -22.5749 -24.2164 
2.91783 3.4662 3.96799 4.42322 4.83187 5.19395 5.50946 5.7784 6.00077 6.17656 6.30579 6.38844 6.42452 6.41403 6.35697 6.25334 6.10313 5.90635 5.66301 5.37309 5.0366 4.65353 4.2239 3.74769 3.22492 2.65557 2.03965 1.37716 0.668095 -0.0875397 -0.889746 -1.73852 -2.63387 -3.57579 -4.56428 -5.59935 -6.68098 -7.80919 -8.98397 -10.2053 -11.4732 -12.7877 -14.1488 -15.5564 -17.0106 -18.5114 -20.0588 -21.6527 -23.2932 -24.9802 
3.06161 3.61863 4.12794 4.58955 5.00344 5.36963 5.68812 5.95889 6.18196 6.35732 6.48497 6.56492 6.59716 6.58169 6.51851 6.40763 6.24904 6.04274 5.78874 5.48702 5.1376 4.74047 4.29564 3.8031 3.26285 2.67489 2.03922 1.35585 0.624771 -0.154015 -0.980509 -1.85471 -2.77662 -3.74624 -4.76356 -5.82859 -6.94133 -8.10178 -9.30993 -10.5658 -11.8694 -13.2206 -14.6196 -16.0663 -17.5607 -19.1028 -20.6926 -22.3302 -24.0154 -25.7483 
3.2124 3.77785 4.29445 4.76221 5.18113 5.5512 5.87243 6.14482 6.36837 6.54307 6.66892 6.74594 6.77411 6.75344 6.68392 6.56556 6.39836 6.18232 5.91743 5.6037 5.24112 4.8297 4.36944 3.86034 3.30239 2.6956 2.03996 1.33549 0.582163 -0.220001 -1.07101 -1.97086 -2.91956 -3.91709 -4.96347 -6.05869 -7.20276 -8.39568 -9.63743 -10.928 -12.2675 -13.6558 -15.0929 -16.5788 -18.1137 -19.6973 -21.3298 -23.0112 -24.7414 -26.5204 
3.37037 3.94402 4.46769 4.94138 5.3651 5.73883 6.06258 6.33636 6.56015 6.73397 6.85781 6.93166 6.95554 6.92944 6.85336 6.72731 6.55127 6.32525 6.04925 5.72328 5.34733 4.92139 4.44548 3.91959 3.34371 2.71786 2.04204 1.31623 0.540438 -0.285328 -1.16107 -2.0868 -3.06251 -4.08819 -5.16385 -6.28949 -7.46511 -8.69072 -9.9663 -11.2919 -12.6674 -14.0929 -15.5684 -17.0939 -18.6693 -20.2948 -21.9702 -23.6956 -25.4709 -27.2963 
3.53569 4.11732 4.64783 5.12722 5.55551 5.93267 6.25873 6.53366 6.75749 6.93019 7.05178 7.12226 7.14162 7.10987 7.027 6.89302 6.70792 6.47171 6.18438 5.84593 5.45638 5.0157 4.52391 3.98101 3.38699 2.74186 2.04561 1.29824 0.499763 -0.349833 -1.25054 -2.20237 -3.20531 -4.25936 -5.36453 -6.52081 -7.72822 -8.98673 -10.2964 -11.6571 -13.069 -14.5319 -16.046 -17.6112 -19.2276 -20.895 -22.6135 -24.3832 -26.204 -28.0759 
3.70852 4.2979 4.83503 5.31991 5.75253 6.13291 6.46103 6.73691 6.96053 7.13191 7.25103 7.3179 7.33252 7.29489 7.205 7.06287 6.86849 6.62185 6.32297 5.97183 5.56844 5.1128 4.60491 4.04477 3.43238 2.76774 2.05084 1.2817 0.460302 -0.413343 -1.33924 -2.31739 -3.34779 -4.43044 -5.56534 -6.75249 -7.99189 -9.28355 -10.6275 -12.0236 -13.472 -14.9727 -16.5256 -18.1307 -19.7882 -21.4978 -23.2597 -25.0739 -26.9403 -28.859 
3.88903 4.48594 5.02946 5.51959 5.95634 6.3397 6.66967 6.94626 7.16946 7.33927 7.4557 7.51874 7.52839 7.48466 7.38754 7.23703 7.03314 6.77585 6.46519 6.10113 5.68369 5.21286 4.68864 4.11104 3.48005 2.79568 2.05791 1.26676 0.422226 -0.475698 -1.42701 -2.43171 -3.48979 -4.60126 -5.76612 -6.98436 -8.25599 -9.58101 -10.9594 -12.3912 -13.8764 -15.415 -17.0069 -18.6522 -20.351 -22.1031 -23.9086 -25.7675 -27.6797 -29.6454 
4.07739 4.6816 5.23129 5.72645 6.16709 6.55321 6.88481 7.16189 7.38444 7.55247 7.66597 7.72496 7.72942 7.67936 7.57477 7.41566 7.20203 6.93388 6.61121 6.23401 5.80229 5.31604 4.77528 4.17999 3.53017 2.82584 2.06698 1.2536 0.3857 -0.536724 -1.51367 -2.54515 -3.63114 -4.77166 -5.96669 -7.21626 -8.52034 -9.87895 -11.2921 -12.7597 -14.2819 -15.8586 -17.4898 -19.1756 -20.9158 -22.7106 -24.5599 -26.4638 -28.4221 -30.435 
4.27376 4.88505 5.44068 5.94065 6.38496 6.77362 7.10661 7.38395 7.60563 7.77165 7.88201 7.93671 7.93576 7.87914 7.76687 7.59894 7.37535 7.0961 6.76119 6.37062 5.9244 5.42252 4.86497 4.25177 3.58292 2.8584 2.07822 1.24239 0.350893 -0.59626 -1.59907 -2.65754 -3.77167 -4.94146 -6.1669 -7.448 -8.78477 -10.1772 -11.6253 -13.129 -14.6884 -16.3035 -17.9742 -19.7006 -21.4826 -23.3203 -25.2136 -27.1626 -29.1673 -31.2276 
4.47831 5.09645 5.6578 6.16235 6.61011 7.00108 7.33525 7.61262 7.8332 7.99699 8.10398 8.15418 8.14758 8.08419 7.964 7.78702 7.55324 7.26268 6.91531 6.51115 6.0502 5.53245 4.95791 4.32657 3.63844 2.89351 2.09179 1.23328 0.317966 -0.654137 -1.68303 -2.76873 -3.91122 -5.1105 -6.36657 -7.67944 -9.04911 -10.4756 -11.9588 -13.4989 -15.0957 -16.7494 -18.4598 -20.227 -22.051 -23.9319 -25.8695 -27.8639 -29.9151 -32.0231 
4.69121 5.31598 5.88282 6.39173 6.84271 7.23576 7.57088 7.84807 8.06732 8.22865 8.33205 8.37751 8.36505 8.29466 8.16633 7.98008 7.73589 7.43377 7.07373 6.65575 6.17985 5.64601 5.05424 4.40454 3.69691 2.93135 2.10786 1.22644 0.287094 -0.710186 -1.7654 -2.87854 -4.04961 -5.27861 -6.56554 -7.91041 -9.3132 -10.7739 -12.2926 -13.8692 -15.5037 -17.1961 -18.9465 -20.7548 -22.621 -24.5452 -26.5273 -28.5673 -30.6653 -32.8212 
